,Unnamed: 0,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType_x,isGoal_x,cardType_y,isGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,shirtNo,name,position,isFirstEleven,pro,shortName
1134,1134,2701085807.0,526,73,55.0,345,21.525000000000002,46.852000000000004,75,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '44.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.20'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.7'}]","[91, 120, 124, 128, 36, 37, 216, 218]",True,110189.0,64.995,55.556000000000004,,,,,,,,,,,,,,,,,,,England,1.0,Jordan Pickford,GK,True,0.0,J. Pickford
1135,1135,2701085813.0,727,73,58.0,338,36.855000000000004,8.432,75,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.07'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[91, 117, 30, 139, 36, 37, 216, 218]",True,106883.0,47.04,9.112,,,,,,,,,,,,4.0,0.0,5.0,1.0,0.01126267,0.0138454,0.00258273,Spain,2.0,Dani Carvajal,DR,True,0.0,D. Carvajal
1136,1136,2701085815.0,728,73,59.0,338,46.410000000000004,7.684000000000001,75,SecondHalf,BallRecovery,Successful,[],[93],False,372424.0,,,,,,,,,,,,,,,,,,,,,Spain,18.0,Martín Zubimendi,Sub,,0.0,M. Zubimendi
1137,1137,2701085827.0,729,74,2.0,338,41.055,3.74,76,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.7'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '527'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.15'}]","[91, 118, 120, 29, 36, 38, 216, 218]",True,372424.0,45.15,3.196,,,,,,,,,,,,,,,,,,,Spain,18.0,Martín Zubimendi,Sub,,0.0,M. Zubimendi
1138,1138,2701085831.0,527,74,2.0,345,65.83500000000001,62.83200000000001,76,SecondHalf,BlockedPass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '729'}]","[91, 60]",True,331254.0,,,,,,,,,,,,,,,,,,,,,England,11.0,Phil Foden,AMC,True,0.0,P. Foden
1139,1139,2701085835.0,528,74,3.0,345,67.2,61.336000000000006,76,SecondHalf,BallRecovery,Successful,[],[93],False,379868.0,,,,,,,,,,,,,,,,,,,,,England,10.0,Jude Bellingham,AML,True,0.0,J. Bellingham
1140,1140,2701085853.0,530,74,5.0,345,67.2,57.05200000000001,76,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.82'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,379868.0,69.825,32.300000000000004,,,,,,,,,,,,7.0,6.0,8.0,3.0,-0.01870347,0.02385149,0.00514802,England,10.0,Jude Bellingham,AML,True,9.058481522312789,J. Bellingham
1141,1141,2701085877.0,531,74,8.0,345,71.925,26.724,76,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.52'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,395692.0,86.415,12.920000000000002,,,,,,,,,,,,8.0,3.0,10.0,1.0,-0.02385149,0.04066992,0.01681843,England,24.0,Cole Palmer,Sub,,5.7630277033783095,C. Palmer
1142,1142,2701132869.0,636,74,12.0,345,92.505,19.380000000000003,76,SecondHalf,TakeOn,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 53]",True,367185.0,,,,,,,,,,,,,,,,,,,,,England,7.0,Bukayo Saka,AMR,True,0.0,B. Saka
1143,1143,2701085883.0,532,74,13.0,345,93.24,20.264000000000003,76,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.25'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '92.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.3'}]","[91, 120, 29, 36, 37, 217, 218]",True,367185.0,96.705,30.804000000000002,,,,,,,,,,,,,,,,,,,England,7.0,Bukayo Saka,AMR,True,0.0,B. Saka
1144,1144,2701085897.0,730,74,14.0,338,5.670000000000001,38.148,76,SecondHalf,Clearance,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '36.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.02'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 94, 95, 215]",True,122117.0,24.675,68.0,,,,,,,,,,,,,,,,,,,Spain,14.0,Aymeric Laporte,DC,True,0.0,A. Laporte
1145,1145,2701085969.0,534,74,31.0,345,78.64500000000001,0.0,76,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.85'}]","[91, 212, 35, 37, 216]",True,69778.0,63.105000000000004,3.2640000000000002,,,,,,,,,,,,,,,,,,,England,2.0,Kyle Walker,DR,True,-8.942053726096873,K. Walker
1146,1146,2701085981.0,535,74,38.0,345,69.825,9.928,76,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.79'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.3'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,395692.0,82.95,2.924,,,,,,,,,,,,8.0,1.0,9.0,0.0,-0.02401521,0.02756312,0.0035479100000000013,England,24.0,Cole Palmer,Sub,,4.51918267607067,C. Palmer
1147,1147,2701085993.0,536,74,42.0,345,85.575,6.936,76,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.63'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,367185.0,77.80499999999999,11.288000000000002,,,,,,,,,,,,10.0,0.0,9.0,1.0,-0.03485072,0.02953272,-0.005318000000000003,England,7.0,Bukayo Saka,AMR,True,-2.118144595914309,B. Saka
1148,1148,2701085995.0,537,74,44.0,345,77.80499999999999,10.132000000000001,76,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.58'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,69778.0,84.525,4.42,,,,,,,,,,,,9.0,1.0,9.0,0.0,-0.02953272,0.02756312,-0.0019695999999999984,England,2.0,Kyle Walker,DR,True,0.2085327308537046,K. Walker
1149,1149,2701086001.0,538,74,46.0,345,85.155,5.304,76,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.25'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '92.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,367185.0,96.705,8.296,,,,,,,,,,,,10.0,0.0,11.0,0.0,-0.03485072,0.0379259,0.003075179999999997,England,7.0,Bukayo Saka,AMR,True,7.880297060690431,B. Saka
1150,1150,2701086005.0,539,74,48.0,345,95.34,8.772,76,SecondHalf,TakeOn,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '732'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,395692.0,,,,,,,,,,,,,,,,,,,,,England,24.0,Cole Palmer,Sub,,0.0,C. Palmer
1151,1151,2701086009.0,732,74,48.0,338,9.66,59.228,76,SecondHalf,Tackle,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '539'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 143]",True,294193.0,,,,,,,,,,,,,,,,,,,,,Spain,8.0,Fabián Ruiz,DMC,True,0.0,F. Ruiz
1152,1152,2701086133.0,541,75,21.0,345,91.35000000000001,0.0,77,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.92'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 212, 35, 37, 216]",True,69778.0,61.74,5.44,,,,,,,,,,,,,,,,,,,England,2.0,Kyle Walker,DR,True,-15.199537237589198,K. Walker
1153,1153,2701086143.0,542,75,25.0,345,56.175000000000004,13.736,77,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.26'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.7'}]","[91, 117, 30, 35, 37, 216, 218]",True,101374.0,36.435,37.536,,,,,,,,,,,,6.0,1.0,4.0,4.0,-0.01611813,0.01262646,-0.0034916700000000005,England,5.0,John Stones,DC,True,-15.792989689915096,J. Stones
1154,1154,2701086157.0,543,75,30.0,345,39.27,40.732,77,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '70.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '100.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.95'}]","[91, 120, 128, 36, 38, 217, 218]",True,110189.0,105.0,17.748,,,,,,,,,,,,,,,,,,,England,1.0,Jordan Pickford,GK,True,0.0,J. Pickford
1155,1155,2701086217.0,735,75,42.0,338,4.83,38.148,77,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.0'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.76'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.8'}]","[91, 117, 30, 36, 37, 215, 218]",True,332823.0,12.705,45.56,,,,,,,,,,,,0.0,4.0,1.0,5.0,0.00941056,0.00977745,0.0003668899999999999,Spain,23.0,Unai Simón,GK,True,0.0,U. Simón
1156,1156,2701086239.0,736,75,44.0,338,12.705,45.56,77,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '18.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.00'}]","[91, 117, 30, 36, 38, 215, 218]",True,122117.0,19.425,23.188000000000002,,,,,,,,,,,,1.0,5.0,2.0,2.0,0.00977745,0.01001304,0.0002355900000000008,Spain,14.0,Aymeric Laporte,DC,True,0.0,A. Laporte
1157,1157,2701086271.0,737,75,48.0,338,19.845,22.644,77,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.41'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 215, 218]",True,367008.0,23.625,46.172000000000004,,,,,,,,,,,,2.0,2.0,2.0,5.0,0.01001304,0.01001304,0.0,Spain,3.0,Robin Le Normand,DC,True,0.0,R. L. Normand
1158,1158,2701086281.0,738,75,54.0,338,24.044999999999998,50.524,77,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.08'}]","[91, 117, 30, 35, 38, 215, 218]",True,122117.0,13.020000000000001,35.428000000000004,,,,,,,,,,,,2.0,6.0,1.0,4.0,0.00942382,0.01082722,0.0014034000000000008,Spain,14.0,Aymeric Laporte,DC,True,0.0,A. Laporte
1159,1159,2701086303.0,739,75,57.0,338,13.65,35.156000000000006,77,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.25'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 38, 215, 218]",True,332823.0,21.315,22.44,,,,,,,,,,,,1.0,4.0,2.0,2.0,0.01082722,0.01001304,-0.0008141799999999994,Spain,23.0,Unai Simón,GK,True,0.0,U. Simón
1160,1160,2701086311.0,740,76,1.0,338,24.36,21.42,78,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '11.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.30'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.4'}]","[91, 117, 30, 35, 37, 215, 218]",True,367008.0,12.39,34.952,,,,,,,,,,,,2.0,2.0,1.0,4.0,0.01001304,0.01082722,0.0008141799999999994,Spain,3.0,Robin Le Normand,DC,True,0.0,R. L. Normand
1161,1161,2701086323.0,741,76,4.0,338,15.120000000000001,36.176,78,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.92'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.6'}]","[91, 117, 30, 36, 37, 215, 218]",True,332823.0,26.880000000000003,51.476000000000006,,,,,,,,,,,,1.0,4.0,2.0,6.0,0.01082722,0.00942382,-0.0014034000000000008,Spain,23.0,Unai Simón,GK,True,0.0,U. Simón
1162,1162,2701086333.0,742,76,7.0,338,27.825000000000003,47.940000000000005,78,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.61'}]","[91, 117, 30, 35, 38, 215, 218]",True,122117.0,25.305000000000003,23.936000000000003,,,,,,,,,,,,3.0,5.0,2.0,2.0,0.01110462,0.01001304,-0.00109158,Spain,14.0,Aymeric Laporte,DC,True,0.0,A. Laporte
1163,1163,2701086343.0,743,76,13.0,338,26.355000000000004,17.272000000000002,78,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.27'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 37, 215, 218]",True,367008.0,13.755,32.232,,,,,,,,,,,,2.0,1.0,1.0,3.0,0.00942382,0.01082722,0.0014034000000000008,Spain,3.0,Robin Le Normand,DC,True,0.0,R. L. Normand
1164,1164,2701086351.0,744,76,17.0,338,13.545000000000002,33.79600000000001,78,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.43'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.9'}]","[91, 117, 30, 36, 37, 215, 218]",True,332823.0,16.695,56.236000000000004,,,,,,,,,,,,1.0,3.0,1.0,6.0,0.01082722,0.00878589,-0.002041330000000001,Spain,23.0,Unai Simón,GK,True,0.0,U. Simón
1165,1165,2701086357.0,745,76,20.0,338,17.325,59.976000000000006,78,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.20'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.5'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 124, 36, 37, 216, 218]",True,122117.0,43.575,65.28,,,,,,,,,,,,1.0,7.0,4.0,7.0,0.00779616,0.01126267,0.0034665100000000008,Spain,14.0,Aymeric Laporte,DC,True,0.0,A. Laporte
1166,1166,2701086369.0,746,76,22.0,338,44.205000000000005,65.07600000000001,78,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.43'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}]","[91, 117, 30, 35, 38, 216, 218]",True,363496.0,40.53,52.224000000000004,,,,,,,,,,,,5.0,7.0,4.0,6.0,0.01248344,0.01214719,-0.00033624999999999974,Spain,24.0,Marc Cucurella,DL,True,1.280776045890903,M. Cucurella
1167,1167,2701086375.0,747,76,26.0,338,53.760000000000005,46.71600000000001,78,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.5'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '42.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.05'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,294193.0,67.72500000000001,6.460000000000001,,,,,,,,,,,,6.0,5.0,7.0,0.0,0.01685596,0.0174506,0.0005946400000000004,Spain,8.0,Fabián Ruiz,DMC,True,6.449067123232567,F. Ruiz
1168,1168,2701086381.0,748,76,29.0,338,67.72500000000001,6.460000000000001,78,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.93'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.3'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[91, 119, 117, 30, 139, 35, 37, 216, 218]",True,480249.0,64.05,16.116,,,,,,,,,,,,8.0,0.0,7.0,1.0,0.02122129,0.01870347,-0.0025178200000000005,Spain,19.0,Lamine Yamal,AMR,True,1.6603000680337274,L. Yamal
1169,1169,2701086397.0,749,76,31.0,338,64.05,16.116,78,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.85'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.8'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,106883.0,61.74,24.14,,,,,,,,,,,,7.0,1.0,7.0,2.0,0.01870347,0.01935132,0.0006478500000000019,Spain,2.0,Dani Carvajal,DR,True,0.3154563516269633,D. Carvajal
1170,1170,2701086407.0,750,76,34.0,338,61.635000000000005,25.16,78,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.00'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,261212.0,56.595,36.312000000000005,,,,,,,,,,,,7.0,2.0,6.0,4.0,0.01935132,0.01689528,-0.002456040000000003,Spain,10.0,Dani Olmo,AMC,True,-4.203332736772865,D. Olmo
